h3_id,date,ndvi,ndbi,bai,cloud_pct
88a8aca137fffff,2026-06-19,0.3627,-0.0261,,0.1
88a8aca137fffff,2026-07-29,0.3541,-0.0246,,0.0
88a8aca137fffff,2026-08-18,0.3688,-0.0324,,0.0
88a8aca139fffff,2026-03-28,0.5336,-0.1927,,2.4
88a8aca139fffff,2026-04-17,0.5225,-0.1932,,0.1
88a8aca139fffff,2026-05-05,0.504,-0.1651,,0.2
88a8aca139fffff,2026-06-19,0.4412,-0.1339,,0.1
88a8aca139fffff,2026-07-29,0.3823,-0.0581,,0.0
88a8aca139fffff,2026-08-18,0.3755,-0.0261,,0.0
88a8aca13bfffff,2026-03-28,0.5346,-0.1776,,2.4
88a8aca13bfffff,2026-04-17,0.502,-0.1493,,0.1
88a8aca13bfffff,2026-05-05,0.4669,-0.1114,,0.2
88a8aca13bfffff,2026-06-19,0.377,-0.0441,,0.1
88a8aca13bfffff,2026-07-29,0.3372,0.0068,,0.0
88a8aca13bfffff,2026-08-18,0.3529,0.0081,,0.0
88a8aca13dfffff,2026-03-28,0.5528,-0.2118,,2.4
88a8aca13dfffff,2026-04-17,0.5354,-0.2109,,0.1
88a8aca13dfffff,2026-05-05,0.5173,-0.1773,,0.2
88a8aca13dfffff,2026-06-19,0.4354,-0.1244,,0.1
88a8aca13dfffff,2026-07-29,0.3657,-0.0435,,0.0
88a8aca13dfffff,2026-08-18,0.3635,-0.0168,,0.0
88a8aca141fffff,2026-03-28,0.1731,0.0424,,2.4
88a8aca141fffff,2026-04-17,0.1654,0.0442,,0.1
88a8aca141fffff,2026-05-05,0.1503,0.0593,,0.2
88a8aca141fffff,2026-06-19,0.145,0.0424,,0.1
88a8aca141fffff,2026-07-29,0.1326,0.0585,,0.0
88a8aca141fffff,2026-08-18,0.1308,0.0622,,0.0
88a8aca143fffff,2026-03-28,0.0871,0.1636,,2.4
88a8aca143fffff,2026-04-17,0.0858,0.1572,,0.1
88a8aca143fffff,2026-05-05,0.0835,0.1638,,0.2
88a8aca143fffff,2026-06-19,0.0803,0.1437,,0.1
88a8aca143fffff,2026-07-29,0.0762,0.1529,,0.0
88a8aca143fffff,2026-08-18,0.0784,0.1512,,0.0
88a8aca145fffff,2026-03-28,0.5211,-0.2071,,2.4
88a8aca145fffff,2026-04-17,0.5052,-0.2067,,0.1
88a8aca145fffff,2026-05-05,0.4975,-0.1903,,0.2
88a8aca145fffff,2026-06-19,0.4639,-0.1848,,0.1
88a8aca145fffff,2026-07-29,0.4308,-0.1378,,0.0
88a8aca145fffff,2026-08-18,0.4317,-0.1239,,0.0
88a8aca147fffff,2026-03-28,0.1274,0.0776,,2.4
88a8aca147fffff,2026-04-17,0.1199,0.0757,,0.1
88a8aca147fffff,2026-05-05,0.1202,0.0838,,0.2
88a8aca147fffff,2026-06-19,0.1112,0.0655,,0.1
88a8aca147fffff,2026-07-29,0.1021,0.0796,,0.0
88a8aca147fffff,2026-08-18,0.1057,0.0786,,0.0
88a8aca149fffff,2026-03-28,0.1163,0.1297,,2.4
88a8aca149fffff,2026-04-17,0.1152,0.1265,,0.1
88a8aca149fffff,2026-05-05,0.1055,0.1357,,0.2
88a8aca149fffff,2026-06-19,0.1071,0.1152,,0.1
88a8aca149fffff,2026-07-29,0.0979,0.1251,,0.0
88a8aca149fffff,2026-08-18,0.0968,0.1259,,0.0
88a8aca14bfffff,2026-03-28,0.1574,0.0509,,2.4
88a8aca14bfffff,2026-04-17,0.1539,0.0492,,0.1
88a8aca14bfffff,2026-05-05,0.1471,0.071,,0.2
88a8aca14bfffff,2026-06-19,0.1407,0.0455,,0.1
88a8aca14bfffff,2026-07-29,0.1287,0.0647,,0.0
88a8aca14bfffff,2026-08-18,0.1274,0.0691,,0.0
88a8aca14dfffff,2026-03-28,0.5032,-0.1712,,2.4
88a8aca14dfffff,2026-04-17,0.4765,-0.1637,,0.1
88a8aca14dfffff,2026-05-05,0.4677,-0.1433,,0.2
88a8aca14dfffff,2026-06-19,0.4084,-0.1132,,0.1
88a8aca14dfffff,2026-07-29,0.3717,-0.0661,,0.0
88a8aca14dfffff,2026-08-18,0.3633,-0.0408,,0.0
88a8aca151fffff,2026-03-28,0.2051,0.0563,,2.4
88a8aca151fffff,2026-04-17,0.2104,0.0468,,0.1
88a8aca151fffff,2026-05-05,0.193,0.0603,,0.2
88a8aca151fffff,2026-06-19,0.1646,0.0659,,0.1
88a8aca151fffff,2026-07-29,0.1522,0.0891,,0.0
88a8aca151fffff,2026-08-18,0.1571,0.0941,,0.0
88a8aca153fffff,2026-03-28,0.3982,-0.0652,,2.4
88a8aca153fffff,2026-04-17,0.3899,-0.0678,,0.1
88a8aca153fffff,2026-05-05,0.3686,-0.0455,,0.2
88a8aca153fffff,2026-06-19,0.3004,0.0152,,0.1
88a8aca153fffff,2026-07-29,0.2662,0.0589,,0.0
88a8aca153fffff,2026-08-18,0.2491,0.0765,,0.0
88a8aca155fffff,2026-03-28,0.1272,0.1421,,2.4
88a8aca155fffff,2026-04-17,0.1218,0.1411,,0.1
88a8aca155fffff,2026-05-05,0.1202,0.1475,,0.2
88a8aca155fffff,2026-06-19,0.1152,0.1338,,0.1
88a8aca155fffff,2026-07-29,0.1068,0.1453,,0.0
88a8aca155fffff,2026-08-18,0.1098,0.1428,,0.0
88a8aca157fffff,2026-03-28,0.2039,0.0513,,2.4
88a8aca157fffff,2026-04-17,0.202,0.0454,,0.1
88a8aca157fffff,2026-05-05,0.1874,0.0591,,0.2
88a8aca157fffff,2026-06-19,0.1595,0.0694,,0.1
88a8aca157fffff,2026-07-29,0.1519,0.0825,,0.0
88a8aca157fffff,2026-08-18,0.1512,0.0855,,0.0
88a8aca159fffff,2026-03-28,0.4628,-0.1191,,2.4
88a8aca159fffff,2026-04-17,0.4432,-0.1137,,0.1
88a8aca159fffff,2026-05-05,0.418,-0.0771,,0.2
88a8aca159fffff,2026-06-19,0.3587,-0.0462,,0.1
88a8aca159fffff,2026-07-29,0.3161,0.0034,,0.0
88a8aca159fffff,2026-08-18,0.3225,0.0109,,0.0
88a8aca15bfffff,2026-03-28,0.5443,-0.2114,,2.4
88a8aca15bfffff,2026-04-17,0.5228,-0.2044,,0.1
88a8aca15bfffff,2026-05-05,0.5137,-0.1916,,0.2
88a8aca15bfffff,2026-06-19,0.4799,-0.1835,,0.1
88a8aca15bfffff,2026-07-29,0.4545,-0.1449,,0.0
88a8aca15bfffff,2026-08-18,0.4539,-0.1334,,0.0
88a8aca15dfffff,2026-03-28,0.1017,0.1646,,2.4
88a8aca15dfffff,2026-04-17,0.099,0.1585,,0.1
88a8aca15dfffff,2026-05-05,0.0963,0.1641,,0.2
88a8aca15dfffff,2026-06-19,0.0947,0.1469,,0.1
88a8aca15dfffff,2026-07-29,0.089,0.1558,,0.0
88a8aca15dfffff,2026-08-18,0.0903,0.1557,,0.0
88a8aca161fffff,2026-03-28,0.4839,-0.1576,,2.4
88a8aca161fffff,2026-04-17,0.4801,-0.1657,,0.1
88a8aca161fffff,2026-05-05,0.4706,-0.1442,,0.2
88a8aca161fffff,2026-06-19,0.4236,-0.1261,,0.1
88a8aca161fffff,2026-07-29,0.3802,-0.0703,,0.0
88a8aca161fffff,2026-08-18,0.3891,-0.0627,,0.0
88a8aca163fffff,2026-03-28,0.2827,0.0095,,2.4
88a8aca163fffff,2026-04-17,0.263,0.0018,,0.1
88a8aca163fffff,2026-05-05,0.2616,0.0147,,0.2
88a8aca163fffff,2026-06-19,0.2366,0.0083,,0.1
88a8aca163fffff,2026-07-29,0.2192,0.042,,0.0
88a8aca163fffff,2026-08-18,0.2181,0.0495,,0.0
88a8aca165fffff,2026-03-28,0.4159,-0.0629,,2.4
88a8aca165fffff,2026-04-17,0.4463,-0.0968,,0.1
88a8aca165fffff,2026-05-05,0.4275,-0.0695,,0.2
88a8aca165fffff,2026-06-19,0.3611,-0.021,,0.1
88a8aca165fffff,2026-07-29,0.2935,0.0425,,0.0
88a8aca165fffff,2026-08-18,0.3012,0.0506,,0.0
88a8aca167fffff,2026-03-28,0.4378,-0.0862,,2.4
88a8aca167fffff,2026-04-17,0.4647,-0.1177,,0.1
88a8aca167fffff,2026-05-05,0.4567,-0.0954,,0.2
88a8aca167fffff,2026-06-19,0.4058,-0.0629,,0.1
88a8aca167fffff,2026-07-29,0.3652,-0.0122,,0.0
88a8aca167fffff,2026-08-18,0.3708,-0.0101,,0.0
88a8aca169fffff,2026-03-28,0.4781,-0.16,,2.4
88a8aca169fffff,2026-04-17,0.4816,-0.169,,0.1
88a8aca169fffff,2026-05-05,0.4793,-0.1524,,0.2
88a8aca169fffff,2026-06-19,0.4443,-0.1445,,0.1
88a8aca169fffff,2026-07-29,0.4032,-0.09,,0.0
88a8aca169fffff,2026-08-18,0.4074,-0.0763,,0.0
88a8aca16bfffff,2026-03-28,0.394,-0.0855,,2.4
88a8aca16bfffff,2026-04-17,0.3821,-0.0926,,0.1
88a8aca16bfffff,2026-05-05,0.3829,-0.0777,,0.2
88a8aca16bfffff,2026-06-19,0.3438,-0.0683,,0.1
88a8aca16bfffff,2026-07-29,0.2939,-0.0165,,0.0
88a8aca16bfffff,2026-08-18,0.2985,-0.0078,,0.0
88a8aca16dfffff,2026-03-28,0.4112,-0.09,,2.4
88a8aca16dfffff,2026-04-17,0.4092,-0.0974,,0.1
88a8aca16dfffff,2026-05-05,0.4018,-0.0857,,0.2
88a8aca16dfffff,2026-06-19,0.3471,-0.0674,,0.1
88a8aca16dfffff,2026-07-29,0.3061,-0.0198,,0.0
88a8aca16dfffff,2026-08-18,0.2944,-0.0086,,0.0
88a8aca181fffff,2026-03-28,0.5161,-0.164,,2.4
88a8aca181fffff,2026-04-17,0.482,-0.1303,,0.1
88a8aca181fffff,2026-05-05,0.4543,-0.0948,,0.2
88a8aca181fffff,2026-06-19,0.3789,-0.055,,0.1
88a8aca181fffff,2026-07-29,0.3351,-0.0023,,0.0
88a8aca181fffff,2026-08-18,0.3325,0.0239,,0.0
88a8aca183fffff,2026-03-28,0.5026,-0.1407,,2.4
88a8aca183fffff,2026-04-20,0.491,-0.1499,,0.4
88a8aca183fffff,2026-05-05,0.4687,-0.1141,,0.2
88a8aca183fffff,2026-06-19,0.4053,-0.0694,,0.6
88a8aca183fffff,2026-07-09,0.3874,-0.0494,,0.0
88a8aca183fffff,2026-08-18,0.3544,0.0141,,0.0
88a8aca185fffff,2026-03-28,0.4425,-0.0792,,2.4
88a8aca185fffff,2026-04-17,0.4228,-0.07,,0.1
88a8aca185fffff,2026-05-05,0.4117,-0.0477,,0.2
88a8aca185fffff,2026-06-19,0.3728,-0.0536,,0.1
88a8aca185fffff,2026-07-29,0.3385,-0.0044,,0.0
88a8aca185fffff,2026-08-18,0.3284,0.0331,,0.0
88a8aca187fffff,2026-03-28,0.4767,-0.1152,,2.4
88a8aca187fffff,2026-04-17,0.4706,-0.1192,,0.1
88a8aca187fffff,2026-05-05,0.451,-0.0871,,0.2
88a8aca187fffff,2026-06-19,0.3883,-0.0592,,0.1
88a8aca187fffff,2026-07-29,0.3376,0.0028,,0.0
88a8aca187fffff,2026-08-18,0.3486,0.0172,,0.0
88a8aca189fffff,2026-03-28,0.5229,-0.17,,2.4
88a8aca189fffff,2026-04-17,0.475,-0.1287,,0.1
88a8aca189fffff,2026-05-05,0.4748,-0.1114,,0.2
88a8aca189fffff,2026-06-19,0.385,-0.043,,0.1
88a8aca189fffff,2026-07-29,0.3336,0.0113,,0.0
88a8aca189fffff,2026-08-18,0.344,0.0255,,0.0
88a8aca18bfffff,2026-03-28,0.4935,-0.1332,,2.4
88a8aca18bfffff,2026-04-20,0.4731,-0.1312,,0.4
88a8aca18bfffff,2026-05-05,0.4523,-0.0957,,0.2
88a8aca18bfffff,2026-06-19,0.396,-0.0607,,0.6
88a8aca18bfffff,2026-07-09,0.3873,-0.0468,,0.0
88a8aca18bfffff,2026-08-18,0.3677,0.0009,,0.0
88a8aca18dfffff,2026-03-28,0.5209,-0.1553,,2.4
88a8aca18dfffff,2026-04-17,0.4899,-0.1455,,0.1
88a8aca18dfffff,2026-05-05,0.468,-0.1183,,0.2
88a8aca18dfffff,2026-06-19,0.3927,-0.0679,,0.1
88a8aca18dfffff,2026-07-29,0.3216,0.0146,,0.0
88a8aca18dfffff,2026-08-18,0.3238,0.04,,0.0
88a8aca19dfffff,2026-03-28,0.4838,-0.1036,,2.4
88a8aca19dfffff,2026-04-20,0.4735,-0.1143,,0.4
88a8aca19dfffff,2026-05-05,0.4559,-0.0792,,0.2
88a8aca19dfffff,2026-06-19,0.3944,-0.0421,,0.6
88a8aca19dfffff,2026-07-09,0.3742,-0.0156,,0.0
88a8aca19dfffff,2026-08-18,0.3475,0.0425,,0.0
88a8aca1a1fffff,2026-03-28,0.5088,-0.1549,,2.4
88a8aca1a1fffff,2026-04-17,0.5012,-0.1649,,0.1
88a8aca1a1fffff,2026-05-05,0.4734,-0.1281,,0.2
88a8aca1a1fffff,2026-06-19,0.3869,-0.0693,,0.1
88a8aca1a1fffff,2026-07-29,0.329,0.0037,,0.0
88a8aca1a1fffff,2026-08-18,0.3482,0.0143,,0.0
88a8aca1a3fffff,2026-03-28,0.471,-0.1079,,2.4
88a8aca1a3fffff,2026-04-17,0.4967,-0.1553,,0.1
88a8aca1a3fffff,2026-05-05,0.4703,-0.1268,,0.2
88a8aca1a3fffff,2026-06-19,0.4341,-0.1223,,0.1
88a8aca1a3fffff,2026-07-29,0.3555,-0.0311,,0.0
88a8aca1a3fffff,2026-08-18,0.3128,0.0439,,0.0
88a8aca1a5fffff,2026-03-28,0.4872,-0.1351,,2.4
88a8aca1a5fffff,2026-04-17,0.475,-0.1324,,0.1
88a8aca1a5fffff,2026-05-05,0.4519,-0.1047,,0.2
88a8aca1a5fffff,2026-06-19,0.4083,-0.0841,,0.1
88a8aca1a5fffff,2026-07-29,0.367,-0.0352,,0.0
88a8aca1a5fffff,2026-08-18,0.367,-0.0212,,0.0
88a8aca1a7fffff,2026-03-28,0.5164,-0.174,,2.4
88a8aca1a7fffff,2026-04-17,0.4954,-0.1551,,0.1
88a8aca1a7fffff,2026-05-05,0.4533,-0.1047,,0.2
88a8aca1a7fffff,2026-06-19,0.3882,-0.0724,,0.1
88a8aca1a7fffff,2026-07-29,0.3342,-0.0059,,0.0
88a8aca1a7fffff,2026-08-18,0.3297,0.0194,,0.0
88a8aca1a9fffff,2026-03-28,0.4761,-0.1171,,2.4
88a8aca1a9fffff,2026-04-17,0.51,-0.1721,,0.1
88a8aca1a9fffff,2026-05-05,0.4938,-0.1549,,0.2
88a8aca1a9fffff,2026-06-19,0.4438,-0.1324,,0.1
88a8aca1a9fffff,2026-07-29,0.3687,-0.0462,,0.0
88a8aca1a9fffff,2026-08-18,0.3621,-0.0188,,0.0
88a8aca1abfffff,2026-03-28,0.4388,-0.0645,,2.4
88a8aca1abfffff,2026-04-17,0.5069,-0.1957,,0.1
88a8aca1abfffff,2026-05-05,0.4977,-0.186,,0.2
88a8aca1abfffff,2026-06-19,0.4603,-0.1751,,0.1
88a8aca1abfffff,2026-07-29,0.3237,-0.007,,0.0
88a8aca1abfffff,2026-08-18,0.2504,0.0782,,0.0
88a8aca1adfffff,2026-03-28,0.4909,-0.1393,,2.4
88a8aca1adfffff,2026-04-17,0.4754,-0.1341,,0.1
88a8aca1adfffff,2026-05-05,0.4557,-0.1089,,0.2
88a8aca1adfffff,2026-06-19,0.4121,-0.0971,,0.1
88a8aca1adfffff,2026-07-29,0.3673,-0.0396,,0.0
88a8aca1adfffff,2026-08-18,0.3526,-0.0073,,0.0
88a8aca1b1fffff,2026-03-28,0.4755,-0.1036,,2.4
88a8aca1b1fffff,2026-04-17,0.4746,-0.1159,,0.1
88a8aca1b1fffff,2026-05-05,0.4554,-0.0879,,0.2
88a8aca1b1fffff,2026-06-19,0.3842,-0.0417,,0.1
88a8aca1b1fffff,2026-07-29,0.3355,0.016,,0.0
88a8aca1b1fffff,2026-08-18,0.3428,0.0202,,0.0
88a8aca1b5fffff,2026-03-28,0.4306,-0.0578,,2.4
88a8aca1b5fffff,2026-04-17,0.4414,-0.079,,0.1
88a8aca1b5fffff,2026-05-05,0.4004,-0.0465,,0.2
88a8aca1b5fffff,2026-06-19,0.3528,-0.0167,,0.1
88a8aca1b5fffff,2026-07-29,0.2951,0.0417,,0.0
88a8aca1b5fffff,2026-08-18,0.3212,0.0514,,0.0
88a8aca1b7fffff,2026-03-28,0.496,-0.1271,,2.4
88a8aca1b7fffff,2026-04-17,0.4837,-0.1285,,0.1
88a8aca1b7fffff,2026-05-05,0.4593,-0.0939,,0.2
88a8aca1b7fffff,2026-06-19,0.4124,-0.0562,,0.1
88a8aca1b7fffff,2026-07-29,0.369,-0.0087,,0.0
88a8aca1b7fffff,2026-08-18,0.4012,-0.0164,,0.0
88a8aca1b9fffff,2026-03-28,0.4797,-0.1229,,2.4
88a8aca1b9fffff,2026-04-17,0.4542,-0.1034,,0.1
88a8aca1b9fffff,2026-05-05,0.4437,-0.078,,0.2
88a8aca1b9fffff,2026-06-19,0.3805,-0.0437,,0.1
88a8aca1b9fffff,2026-07-29,0.3276,0.021,,0.0
88a8aca1b9fffff,2026-08-18,0.3423,0.0236,,0.0
88a8aca1bdfffff,2026-03-28,0.2994,0.0678,,2.4
88a8aca1bdfffff,2026-04-17,0.5128,-0.1651,,0.1
88a8aca1bdfffff,2026-05-05,0.5743,-0.2533,,0.2
88a8aca1bdfffff,2026-06-19,0.5536,-0.2686,,0.1
88a8aca1bdfffff,2026-07-29,0.3809,-0.0622,,0.0
88a8aca1bdfffff,2026-08-18,0.2446,0.0868,,0.0
88a8aca1c1fffff,2026-03-28,0.5515,-0.2055,,2.4
88a8aca1c1fffff,2026-04-17,0.5371,-0.1987,,0.1
88a8aca1c1fffff,2026-05-05,0.5162,-0.1775,,0.2
88a8aca1c1fffff,2026-06-19,0.4623,-0.1384,,0.1
88a8aca1c1fffff,2026-07-29,0.4147,-0.0756,,0.0
88a8aca1c1fffff,2026-08-18,0.4139,-0.0558,,0.0
88a8aca1c3fffff,2026-03-28,0.5353,-0.188,,2.4
88a8aca1c3fffff,2026-04-20,0.5154,-0.1845,,0.4
88a8aca1c3fffff,2026-05-05,0.4875,-0.1378,,0.2
88a8aca1c3fffff,2026-06-19,0.4056,-0.0703,,0.6
88a8aca1c3fffff,2026-07-09,0.3849,-0.0455,,0.0
88a8aca1c3fffff,2026-08-18,0.3466,0.0209,,0.0
88a8aca1c5fffff,2026-03-28,0.4995,-0.1467,,2.4
88a8aca1c5fffff,2026-04-17,0.4948,-0.1518,,0.1
88a8aca1c5fffff,2026-05-05,0.4805,-0.1347,,0.2
88a8aca1c5fffff,2026-06-19,0.4129,-0.0863,,0.1
88a8aca1c5fffff,2026-07-29,0.3476,-0.013,,0.0
88a8aca1c5fffff,2026-08-18,0.3515,0.0007,,0.0
88a8aca1c7fffff,2026-03-28,0.5292,-0.1667,,2.4
88a8aca1c7fffff,2026-04-17,0.5097,-0.1588,,0.1
88a8aca1c7fffff,2026-05-05,0.4844,-0.1241,,0.2
88a8aca1c7fffff,2026-06-19,0.4105,-0.0601,,0.1
88a8aca1c7fffff,2026-07-29,0.369,-0.0066,,0.0
88a8aca1c7fffff,2026-08-18,0.364,0.0161,,0.0
88a8aca1c9fffff,2026-03-28,0.504,-0.1542,,2.4
88a8aca1c9fffff,2026-04-17,0.4505,-0.1022,,0.1
88a8aca1c9fffff,2026-05-05,0.4614,-0.1132,,0.2
88a8aca1c9fffff,2026-06-19,0.3772,-0.0485,,0.1
88a8aca1c9fffff,2026-07-29,0.3375,-0.0031,,0.0
88a8aca1c9fffff,2026-08-18,0.3412,0.0049,,0.0
88a8aca1cbfffff,2026-03-28,0.5231,-0.1794,,2.4
88a8aca1cbfffff,2026-04-20,0.5087,-0.1757,,0.4
88a8aca1cbfffff,2026-05-05,0.4792,-0.132,,0.2
88a8aca1cbfffff,2026-06-19,0.3952,-0.0626,,0.6
88a8aca1cbfffff,2026-07-09,0.39,-0.0553,,0.0
88a8aca1cbfffff,2026-08-18,0.3587,-0.0018,,0.0
88a8aca1cdfffff,2026-03-28,0.4977,-0.151,,2.4
88a8aca1cdfffff,2026-04-17,0.4857,-0.1513,,0.1
88a8aca1cdfffff,2026-05-05,0.4699,-0.1241,,0.2
88a8aca1cdfffff,2026-06-19,0.402,-0.0852,,0.1
88a8aca1cdfffff,2026-07-29,0.3508,-0.021,,0.0
88a8aca1cdfffff,2026-08-18,0.359,-0.0072,,0.0
88a8aca1d1fffff,2026-03-28,0.4844,-0.1206,,2.4
88a8aca1d1fffff,2026-04-20,0.4762,-0.1313,,0.4
88a8aca1d1fffff,2026-05-05,0.4444,-0.0866,,0.2
88a8aca1d1fffff,2026-06-19,0.3815,-0.0441,,0.6
88a8aca1d1fffff,2026-07-09,0.3811,-0.035,,0.0
88a8aca1d1fffff,2026-08-18,0.3414,0.0242,,0.0
88a8aca1d5fffff,2026-03-28,0.5121,-0.1405,,2.4
88a8aca1d5fffff,2026-04-20,0.4681,-0.1095,,0.4
88a8aca1d5fffff,2026-05-05,0.4423,-0.0639,,0.2
88a8aca1d5fffff,2026-06-19,0.3812,-0.0378,,0.6
88a8aca1d5fffff,2026-07-09,0.364,-0.0198,,0.0
88a8aca1d5fffff,2026-08-18,0.3202,0.0499,,0.0
88a8aca1d7fffff,2026-03-28,0.4957,-0.122,,2.4
88a8aca1d7fffff,2026-04-20,0.4814,-0.1302,,0.4
88a8aca1d7fffff,2026-05-05,0.4614,-0.0979,,0.2
88a8aca1d7fffff,2026-06-19,0.4013,-0.0565,,0.6
88a8aca1d7fffff,2026-07-09,0.3869,-0.0378,,0.0
88a8aca1d7fffff,2026-08-18,0.3404,0.0292,,0.0
88a8aca1ddfffff,2026-03-28,0.5123,-0.1656,,2.4
88a8aca1ddfffff,2026-04-20,0.4872,-0.1599,,0.4
88a8aca1ddfffff,2026-05-05,0.4571,-0.1102,,0.2
88a8aca1ddfffff,2026-06-19,0.3907,-0.0621,,0.6
88a8aca1ddfffff,2026-07-09,0.3808,-0.0443,,0.0
88a8aca1ddfffff,2026-08-18,0.3508,0.0064,,0.0
88a8aca1e1fffff,2026-03-28,0.4417,-0.081,,2.4
88a8aca1e1fffff,2026-04-17,0.4418,-0.0925,,0.1
88a8aca1e1fffff,2026-05-05,0.4292,-0.0708,,0.2
88a8aca1e1fffff,2026-06-19,0.4213,-0.0906,,0.1
88a8aca1e1fffff,2026-07-29,0.3473,-0.0131,,0.0
88a8aca1e1fffff,2026-08-18,0.3455,0.0085,,0.0
88a8aca1e3fffff,2026-03-28,0.353,-0.0103,,2.4
88a8aca1e3fffff,2026-04-17,0.4692,-0.1305,,0.1
88a8aca1e3fffff,2026-05-05,0.446,-0.1122,,0.2
88a8aca1e3fffff,2026-06-19,0.4438,-0.1415,,0.1
88a8aca1e3fffff,2026-07-29,0.3212,0.0005,,0.0
88a8aca1e3fffff,2026-08-18,0.2984,0.0475,,0.0
88a8aca1e5fffff,2026-03-28,0.443,-0.0938,,2.4
88a8aca1e5fffff,2026-04-17,0.4408,-0.1037,,0.1
88a8aca1e5fffff,2026-05-05,0.4243,-0.083,,0.2
88a8aca1e5fffff,2026-06-19,0.3903,-0.0757,,0.1
88a8aca1e5fffff,2026-07-29,0.3411,-0.0198,,0.0
88a8aca1e5fffff,2026-08-18,0.3316,0.0081,,0.0
88a8aca1e7fffff,2026-03-28,0.4417,-0.0786,,2.4
88a8aca1e7fffff,2026-04-17,0.4931,-0.1539,,0.1
88a8aca1e7fffff,2026-05-05,0.4886,-0.1478,,0.2
88a8aca1e7fffff,2026-06-19,0.4394,-0.1273,,0.1
88a8aca1e7fffff,2026-07-29,0.328,0.0019,,0.0
88a8aca1e7fffff,2026-08-18,0.3376,0.0113,,0.0
88a8aca1e9fffff,2026-03-28,0.4423,-0.0952,,2.4
88a8aca1e9fffff,2026-04-17,0.4388,-0.0977,,0.1
88a8aca1e9fffff,2026-05-05,0.4196,-0.069,,0.2
88a8aca1e9fffff,2026-06-19,0.3609,-0.0346,,0.1
88a8aca1e9fffff,2026-07-29,0.305,0.0262,,0.0
88a8aca1e9fffff,2026-08-18,0.2962,0.0593,,0.0
88a8aca1ebfffff,2026-03-28,0.5092,-0.1402,,2.4
88a8aca1ebfffff,2026-04-17,0.4667,-0.1126,,0.1
88a8aca1ebfffff,2026-05-05,0.4283,-0.0782,,0.2
88a8aca1ebfffff,2026-06-19,0.3734,-0.037,,0.1
88a8aca1ebfffff,2026-07-29,0.3287,0.0127,,0.0
88a8aca1ebfffff,2026-08-18,0.3404,0.0256,,0.0
88a8aca1edfffff,2026-03-28,0.4511,-0.1015,,2.4
88a8aca1edfffff,2026-04-17,0.4365,-0.0904,,0.1
88a8aca1edfffff,2026-05-05,0.4207,-0.0719,,0.2
88a8aca1edfffff,2026-06-19,0.3623,-0.0273,,0.1
88a8aca1edfffff,2026-07-29,0.3024,0.0429,,0.0
88a8aca1edfffff,2026-08-18,0.3041,0.0559,,0.0
88a8aca201fffff,2026-03-28,0.4385,-0.1034,,2.4
88a8aca201fffff,2026-04-20,0.4308,-0.1069,,0.4
88a8aca201fffff,2026-05-05,0.4163,-0.0781,,0.2
88a8aca201fffff,2026-06-19,0.4608,-0.1656,,0.6
88a8aca201fffff,2026-07-09,0.4604,-0.1689,,0.0
88a8aca201fffff,2026-08-18,0.3014,0.0323,,0.0
88a8aca203fffff,2026-03-28,0.4928,-0.1363,,2.4
88a8aca203fffff,2026-04-20,0.4776,-0.1331,,0.4
88a8aca203fffff,2026-05-05,0.4581,-0.1051,,0.2
88a8aca203fffff,2026-06-19,0.4346,-0.1074,,0.6
88a8aca203fffff,2026-07-09,0.4234,-0.0909,,0.0
88a8aca203fffff,2026-08-18,0.3572,0.0027,,0.0
88a8aca205fffff,2026-03-28,0.4348,-0.0713,,2.4
88a8aca205fffff,2026-04-20,0.4261,-0.0678,,0.4
88a8aca205fffff,2026-05-05,0.4342,-0.0757,,0.2
88a8aca205fffff,2026-06-19,0.4532,-0.1317,,0.6
88a8aca205fffff,2026-07-09,0.4589,-0.1413,,0.0
88a8aca205fffff,2026-08-18,0.3308,0.0135,,0.0
88a8aca207fffff,2026-03-28,0.4849,-0.1386,,2.4
88a8aca207fffff,2026-04-20,0.4878,-0.156,,0.4
88a8aca207fffff,2026-05-05,0.4666,-0.1207,,0.2
88a8aca207fffff,2026-06-19,0.4448,-0.1397,,0.6
88a8aca207fffff,2026-07-09,0.4229,-0.1158,,0.0
88a8aca207fffff,2026-08-18,0.3315,0.0213,,0.0
88a8aca209fffff,2026-03-28,0.4758,-0.1369,,2.4
88a8aca209fffff,2026-04-20,0.5367,-0.2326,,0.4
88a8aca209fffff,2026-05-05,0.4649,-0.1412,,0.2
88a8aca209fffff,2026-06-19,0.4733,-0.1682,,0.6
88a8aca209fffff,2026-07-09,0.4951,-0.2051,,0.0
88a8aca209fffff,2026-08-18,0.4388,-0.1257,,0.0
88a8aca20bfffff,2026-03-28,0.4654,-0.1036,,2.4
88a8aca20bfffff,2026-04-20,0.456,-0.108,,0.4
88a8aca20bfffff,2026-05-05,0.4328,-0.0677,,0.2
88a8aca20bfffff,2026-06-19,0.4449,-0.1191,,0.6
88a8aca20bfffff,2026-07-09,0.4399,-0.1109,,0.0
88a8aca20bfffff,2026-08-18,0.379,-0.0203,,0.0
88a8aca20dfffff,2026-03-28,0.3663,-0.0331,,2.4
88a8aca20dfffff,2026-04-20,0.3876,-0.067,,0.4
88a8aca20dfffff,2026-05-05,0.4027,-0.0466,,0.2
88a8aca20dfffff,2026-06-19,0.4296,-0.1303,,0.6
88a8aca20dfffff,2026-07-09,0.4537,-0.1619,,0.0
